lev,roa,size,mb,bign,loss,salesgrowth,fraud_year_tplus1,cash
0,0.5159,5.8866,1.9209,0,0,1.1546,0,0.416
0.004,0.1732,5.1009,0.8027,0,0,0.3735,0,0.1725
0.0997,0.1469,6.5036,0.9661,0,0,0.1198,0,0.2457
0.1055,0.1965,5.1244,2.7035,1,0,0.2649,0,0.0002
0.1698,0.2395,6.3702,2.1704,1,0,0.4211,0,0.0006
0.2781,0.196,6.7541,2.872,1,0,0.0197,0,0.0027
0,0.2003,6.6518,7.9687,1,0,0.9828,0,0.5563
0,0.2766,7.2604,6.8484,1,0,0.7732,0,0.4853
0,0.1467,5.0727,5.8895,1,0,-0.0109,0,0.0283
0.0096,0.2981,3.7851,2.4982,1,0,0.5077,0,0.2824
0.025,0.2656,4.0411,2.7065,1,0,0.4414,0,0.0842
0.405,0.0825,7.0633,2.0674,1,0,0.3692,0,0.0661
0.0002,0.6394,7.74,7.1317,1,0,1.6444,0,0.2933
0.0137,0.3042,5.8624,10.9592,1,0,0.6525,0,0.3006
0,0.3254,4.3775,3.5899,1,0,0.1942,0,0.69
0.1881,0.0038,3.5892,1.291,0,1,0.2659,0,0.0962
0.3121,0.1255,6.8842,6.722,1,0,-0.036,0,0.0306
0.2507,0.1146,7.1057,4.1899,1,0,0.0421,0,0.0925
0.3975,0.0596,7.222,3.4189,1,0,0.363,0,0.0597
0.3657,0.0673,5.7356,1.8675,1,0,0.2552,0,0.0045
0.0028,0.2088,7.5814,4.0039,1,0,0.208,0,0.2639
0.0013,0.0766,7.0241,2.3007,1,0,0.1272,0,0.1558
0.0009,0.2359,3.7783,2.3541,1,0,0.5179,0,0.3352
0,0.1385,4.9044,2.3552,1,0,0.1206,0,0.5527
0,0.2562,5.8489,5.6319,1,0,0.0496,0,0.6343
0.3831,0.0785,6.321,1.1939,1,0,0.1814,1,0.1551
0.1893,0.0123,4.1694,1.2511,0,0,0.2249,0,0.0337
0.1871,0.012,5.2555,1.9089,0,0,-0.0419,0,0.0325
0.2401,0.0727,7.7191,9.0335,1,0,0.1502,0,0.4116
0.1413,0.0784,5.9606,1.7407,1,0,0.343,0,0.2795
0.1735,0.0437,5.7576,0.7609,1,0,-0.1851,0,0.1457
0.1869,0.0038,6.09,1.0357,1,0,-0.2512,0,0.1526
0.1942,0.0934,6.312,2.2119,1,0,0.6528,0,0.1277
0.1278,0.108,6.0998,1.363,1,0,-0.042,0,0.1058
0.0359,0.2421,6.704,3.7781,1,0,0.2238,0,0.1761
0.0469,0.1714,6.2661,2.0811,1,0,0.0398,0,0.0559
0.0155,0.1821,3.1229,2.2197,1,0,0.6878,0,0.2176
0.0239,0.078,2.3347,0.9906,1,0,0.1908,0,0.3062
0,0.2088,5.133,1.3224,1,0,0.4563,0,0.4303
0,0.2325,5.6846,3.2203,1,0,0.0728,0,0.4814
0.1246,0.1082,7.4256,3.1383,1,0,0.6682,0,0.119
0.0541,0.1415,8.084,5.0563,1,0,0.4616,0,0.1773
0.292,0.0785,4.309,1.4065,1,0,0.3414,0,0.0019
0,0.1579,6.5319,3.0802,1,0,0.1266,0,0.0164
0.2823,0.1064,6.2733,1.4551,1,0,-0.0229,0,0.0256
0.3088,0.0691,4.0137,0.6764,1,0,0.1906,0,0.0258
0.0278,0.0821,5.7975,3.688,1,0,1.6444,0,0.4446
0.0637,0.019,5.8228,1.8133,0,0,0.218,0,0.0158
0.2135,0.0226,6.3727,2.3449,0,0,0.0444,0,0.0364
0,0.0454,6.9779,1.3633,1,0,0.048,0,0.3749
0.0063,0.1091,4.151,3.1048,0,0,0.1588,0,0.155
0,0.4001,6.74,6.1157,1,0,0.3168,0,0.4596
0,0.3489,7.2356,8.4348,1,0,0.1332,0,0.4267
0,0.3562,7.9716,7.0791,1,0,0.2283,0,0.3556
0.1559,0.0121,5.0716,1.2378,1,0,0.1124,0,0.0078
0.0349,0.1367,6.0675,2.5525,1,0,0.5266,0,0.159
0.1826,0.1422,8.3385,3.9334,1,0,0.1897,0,0.3587
0.2051,0.0101,2.1345,0.9119,0,0,0.2439,0,0.0467
0.1795,0.0089,2.2141,1.2489,0,0,0.1187,0,0.0717
0.0012,0.1098,5.3734,2.4925,1,0,0.3019,1,0.0743
0,0.6394,4.193,6.9097,1,0,1.0713,0,0.5381
0.0096,0.3278,4.3841,1.749,1,0,0.7147,0,0.3976
0.1672,0.0161,5.7716,2.3271,0,0,-0.0141,0,0.0387
0,0.2756,4.8469,1.6877,1,0,0.1378,0,0.0676
0,0.1929,4.6674,1.1763,1,0,0.0863,0,0.0091
0,0.1041,4.6772,1.0793,1,0,-0.0693,0,0.2846
0.0176,0.0143,6.5894,0.9765,1,0,0.1856,0,0.0423
0.0239,0.0118,6.7098,0.9889,1,0,0.064,0,0.0147
0.0215,0.0121,6.8626,1.1363,1,0,0.0654,0,0.0265
0.0011,0.1911,6.9338,13.4036,1,0,0.8384,0,0.2555
0,0.0725,5.1854,1.2385,1,0,0.1648,0,0.0452
0,0.0648,5.5537,1.4249,1,0,0.3583,0,0.0277
0.1447,0.0132,4.7733,2.3396,0,0,-0.0467,0,0.0488
0.0002,0.602,5.958,4.238,1,0,0.3496,0,0.4064
0.168,0.1096,2.8393,2.2877,1,0,0.5053,0,0.3665
0,0.3661,5.1092,3.4532,1,0,0.4436,0,0.292
0.0096,0.0139,3.7727,1.3769,0,0,0.1757,0,0.0291
0,0.0083,3.485,1.4041,0,0,-0.1507,0,0.1261
0,0.0769,5.5886,2.2269,1,0,0.2109,0,0.0535
0.039,0.0252,5.5019,1.3134,1,0,-0.0867,0,0.0846
0.0693,0.6394,7.2783,13.625,1,0,1.6444,0,0.538
0.0275,0.1754,6.4344,3.7639,1,0,0.4007,0,0.1987
0.0857,0.2097,7.6419,10.1624,1,0,0.38,0,0.1915
0.0659,0.0648,6.7255,2.8407,1,0,0.0323,0,0.0627
0.0987,0.132,7.423,4.6066,1,0,0.1147,0,0.0918
0.4921,0.0558,4.99,1.2207,1,0,0.0631,0,0.0134
0.5065,0.4075,6.4193,16.2844,1,0,0.018,0,0.0552
0.4909,0.2294,5.6867,3.9151,1,0,-0.0642,0,0.0285
0,0.0038,4.6071,1.882,1,0,0.099,0,0.6749
0,0.0318,3.7736,0.7985,1,0,0.1543,0,0.7071
0.4117,0.0058,3.5793,0.3463,1,0,0.0542,0,0.0089
0,0.3975,6.0863,1.94,1,0,0.7718,0,0.093
0.0039,0.1869,7.429,4.2103,1,0,0.1076,0,0.2117
0,0.1212,4.4358,1.7225,0,0,0.0164,0,0.7071
0,0.0477,4.6705,2.2059,0,0,0.3618,0,0.7071
0.4081,0.0819,4.7682,1.7757,0,0,1.0761,0,0.001
0,0.2134,5.4959,2.9933,0,0,0.1546,0,0.0732
0.0094,0.0884,3.87,1.9468,0,0,0.0673,0,0.4353
0.1276,0.0132,4.1793,1.1053,0,0,0.1403,0,0.0338
0.1529,0.0078,5.3339,1.8491,1,0,0.1446,0,0.0418
0.0626,0.0711,4.175,1.027,1,0,0.1275,0,0.1846
0.3144,0.1191,5.2875,2.2645,1,0,-0.0331,0,0.0068
0.4247,0.115,5.3854,2.1453,1,0,0.8306,0,0.0099
0.3999,0.1135,6.044,1.7711,1,0,0.6465,0,0.0221
0.5047,0.0083,5.2674,0.4383,1,0,-0.0591,0,0.0152
0.0205,0.0301,4.1212,2.2944,0,0,0.6683,0,0.1002
0.056,0.0217,5.549,2.4447,0,0,0.0968,0,0.0999
0.1392,0.1052,6.0133,11.5805,1,1,0.1827,0,0.0193
0.0483,0.0144,8.4458,2.4269,1,0,0.0525,0,0.0994
0.1278,0.0218,9.0699,2.5562,1,0,0.2231,0,0.0326
0,0.0997,4.1742,2.4659,1,0,-0.0621,0,0.287
0.0198,0.1263,4.9988,5.249,1,0,0.7301,0,0.2085
0.2418,0.1591,5.6897,6.5148,1,0,1.0169,0,0.0632
0.24,0.1039,5.166,3.2658,1,0,0.4444,0,0.0186
0.4351,0.0615,7.0288,4.8545,1,0,0.1091,0,0.0212
0.3337,0.1647,8.114,5.3449,1,0,0.2956,0,0.0121
0.1329,0.2651,4.7061,12.1882,1,0,0.1897,0,0.0037
0.1752,0.0329,6.4796,1.338,1,0,0.0625,0,0.0282
0,0.0094,2.1345,0.6729,0,0,0.1163,0,0.0162
0.1755,0.0402,2.5875,0.6106,0,0,-0.006,0,0.0062
0.075,0.0487,3.8945,1.665,0,0,0.2118,0,0.0215
0.4865,0.0532,4.2467,3.0115,1,0,0.4209,0,0.0526
0.4052,0.0254,7.1763,10.308,1,0,0.1907,0,0.4061
0.1772,0.1368,7.0726,2.3419,1,0,-0.0407,0,0.4131
0.5471,0.0501,5.9836,1.9538,1,0,0.5414,0,0.1024
0.6076,0.1013,8.5478,1.7125,1,0,1.6444,0,0.0716
0.2213,0.1035,6.8535,1.5979,1,0,-0.0931,0,0.0158
0.0015,0.1804,4.093,1.2292,1,0,0.4656,0,0.4182
0.0007,0.4145,6.2898,5.4291,1,0,0.5223,0,0.4323
0,0.2283,6.7618,4.6076,1,0,0.1476,0,0.2383
0.3695,0.0204,6.3966,1.8169,0,0,0.2236,0,0.2168
0,0.5707,7.9879,6.9674,1,0,0.1877,0,0.2342
0,0.4077,8.6698,5.8527,1,0,0.3777,0,0.2581
0.0109,0.2456,5.5453,7.3672,1,0,0.49,0,0.3723
0.0007,0.6394,5.9793,16.2844,1,0,0.7665,0,0.4643
0,0.1288,6.2056,2.1014,1,0,0.0755,0,0.0405
0.3601,0.323,7.0418,3.9803,1,0,0.5016,0,0.0095
0.3987,0.0688,7.0953,3.8534,1,0,0.3089,0,0.0086
0,0.4966,5.3154,6.446,1,0,0.2719,0,0.3215
0,0.1532,6.7192,3.0866,1,0,0.1676,0,0.3597
0.0478,0.0079,4.0129,0.8736,0,0,0.0179,0,0.0357
0.0717,0.0069,4.1028,0.8956,0,0,-0.1184,0,0.0492
0.0423,0.0115,4.8337,1.0679,0,0,0.195,0,0.0313
0.011,0.2238,4.598,1.2552,0,0,-0.0445,0,0.2963
0.0125,0.2165,4.6639,3.1109,1,0,0.1605,0,0.1958
0.0256,0.1032,3.6776,2.2037,0,0,0.1526,0,0.0031
0.0146,0.163,4.6644,4.3784,0,0,0.6865,0,0.0422
0.0129,0.0386,3.1486,0.9998,0,0,1.1601,0,0.1208
0.0445,0.0118,3.1488,0.9363,0,0,-0.041,0,0.1411
0.1439,0.4779,6.4471,3.6537,1,0,0.4753,0,0.0425
0.0089,0.172,6.9704,2.1881,1,0,0.1846,0,0.018
0.0797,0.0257,5.7441,2.9882,0,0,0.2435,0,0.0327
0,0.0785,4.6382,2.4305,1,0,1.0071,0,0.4753
0,0.119,5.866,6.9777,1,0,0.8948,0,0.3766
0.2762,0.1227,7.5909,4.8808,1,0,1.6444,0,0.0366
0.2235,0.0411,6.701,2.4279,1,0,0.0992,0,0.1894
0.1086,0.0322,2.1809,0.676,1,0,0.2443,0,0.0099
0.0522,0.1583,5.1733,3.0963,1,0,0.5006,0,0.001
0.0762,0.1821,5.7286,2.3379,1,0,0.7206,1,0.0164
0.1439,0.3134,4.8791,3.012,1,0,0.4928,0,0.0562
0,0.2381,4.9716,3.7809,1,0,0.3144,0,0.0843
0.0338,0.1811,5.3039,2.512,1,0,0.1503,0,0.0171
0,0.2473,6.1771,3.9191,1,0,0.1496,0,0.2489
0,0.2286,6.3049,4.5968,1,0,0.0168,0,0.0504
0.165,0.2437,8.6618,6.0581,1,0,0.2882,0,0.2791
0.5076,0.1958,5.6274,6.3126,1,0,0.1302,0,0.0044
0.6443,0.2487,6.634,8.3223,1,0,0.1974,0,0.0085
0.0235,0.0105,4.896,1.4391,0,0,0.2403,0,0.0499
0.0666,0.0127,7.1086,1.5808,1,0,0.2986,0,0.0339
0.2587,0.192,4.2494,2.2664,0,0,1.1393,0,0.0482
0.2381,0.0965,3.734,0.7184,0,0,0.4171,0,0.0565
0.6881,0.0222,3.6531,0.5772,0,0,0.4033,0,0.1228
0.1573,0.0174,3.4543,1.1182,0,0,-0.0331,0,0.0522
0.1751,0.0113,3.597,1.2084,0,0,0.0775,0,0.0224
0.1589,0.0097,3.6537,1.2396,0,0,0.0054,0,0.0177
0.0206,0.0105,3.5086,0.933,0,0,0.0253,0,0.0244
0.0125,0.0131,3.2354,0.6428,0,0,-0.0468,0,0.0168
0,0.2012,9.0137,16.2844,1,0,0.1782,0,0.0799
0.3314,0.2557,8.5789,16.2844,1,0,0.1355,0,0.2433
0.3099,0.242,8.6449,13.6874,1,0,0.1184,0,0.184
0.5116,0.2297,8.6152,16.2844,1,0,0.1161,0,0.0825
0,0.2422,5.4471,8.8769,1,0,0.1403,1,0.2861
0.5264,0.1875,5.7145,0.1751,1,0,0.0697,0,0.3757
0,0.0269,3.5678,1.6898,0,0,0.2068,0,0.1211
0,0.0239,4.075,2.0968,0,0,0.1248,0,0.081
0.0009,0.015,4.3043,1.3492,0,0,0.8005,0,0.0563
0.0393,0.018,4.1537,1.4578,0,0,0.0551,0,0.0818
0.0268,0.0177,4.5953,2.15,0,0,-0.0384,0,0.088
0.1708,0.0412,5.2759,0.4539,1,0,0.2032,0,0.0155
0.2143,0.0477,4.9908,0.3185,1,0,0.2142,0,0.0042
0.2051,0.0541,7.1746,1.5764,1,0,0.1663,0,0.0044
0,0.5841,4.8836,4.3146,0,0,0.4266,0,0.0655
0.204,0.2394,3.9288,3.9357,0,0,0.0644,0,0.0384
0,0.6394,6.5563,15.3841,0,0,0.2013,0,0.1435
0.586,0.0548,6.0028,4.3847,1,1,0.1203,0,0.1943
0.02,0.12,6.8389,1.6337,1,0,0.1533,0,0.0192
0.1122,0.2309,6.2689,2.8865,1,0,0.3153,0,0.0154
0.2526,0.0729,6.815,1.4528,1,0,0.2555,0,0.0059
0.2363,0.1249,4.3176,1.6984,1,0,0.5562,0,0.1586
0.1181,0.012,4.3998,1.9097,0,0,0.2661,0,0.0213
0.2514,0.1926,6.4401,1.6196,1,0,0.1655,0,0.014
0.2648,0.0593,7.5514,1.7455,1,0,0.3173,0,0.0331
0.2042,0.2138,6.4156,6.3149,1,0,0.1762,0,0.1839
0.0041,0.2304,7.7873,4.5583,1,0,0.3328,0,0.1487
0.0387,0.0038,7.856,1.3823,1,0,-0.18,0,0.056
0.0812,0.1174,7.0614,2.7321,1,0,0.1318,0,0.0212
0.0509,0.0924,7.0583,2.1351,1,0,0.0265,0,0.0097
0.2357,0.0986,4.7829,3.2129,0,0,0.0305,0,0.0833
0.1922,0.1131,5.1183,4.6615,0,0,0.1394,0,0.0377
0.1533,0.0038,3.2707,1.0055,0,0,0.1153,0,0.0389
0.0413,0.6392,4.7299,3.6963,1,0,1.4158,0,0.3366
0.0166,0.3309,5.8299,3.8094,1,0,1.6444,0,0.2906
0.406,0.1397,6.6453,2.108,1,0,1.6444,1,0.0656
0.1673,0.0897,6.7205,1.1921,1,0,0.2467,0,0.0244
0.2424,0.0646,6.2997,0.7326,1,0,0.1068,0,0.0179
0.0448,0.0106,3.2756,1.2734,0,0,-0.1121,0,0.0275
0.3872,0.5071,4.2011,5.4337,1,0,1.3521,0,0.6686
0.3505,0.0738,5.593,1.6699,1,0,0.3042,1,0.009
0.0077,0.1268,4.4492,4.5247,1,0,0.0518,0,0.5484
0.0027,0.1776,5.7758,13.8971,1,0,0.5976,0,0.3873
0.0662,0.2027,4.4247,3.5461,1,0,1.1095,0,0.2246
0.2729,0.048,4.5853,0.9223,1,0,-0.3233,0,0.1012
0.6881,0.191,5.7911,16.2844,1,0,0.1435,0,0.0268
0.0691,0.0133,5.0707,1.8305,0,0,0.2855,1,0.062
0,0.2611,4.669,4.6767,1,0,0.9952,0,0.1942
0,0.2492,6.929,2.4798,1,0,0.2625,0,0.5944
0.3221,0.3157,6.3191,1.1178,1,0,0.2189,0,0.7071
0.0849,0.0177,3.6765,1.9514,0,0,0.2611,0,0.0925
0.0637,0.0222,3.7589,1.5573,0,0,0.118,0,0.088
0.0461,0.0261,4.2476,1.5998,0,0,0.2079,0,0.0894
0,0.4503,7.3114,8.4337,1,0,0.3123,0,0.4719
0.139,0.2118,6.6655,2.537,1,0,-0.0211,0,0.1713
0.2176,0.1958,7.4782,5.9716,1,0,0.1535,0,0.197
0.5257,0.0821,6.3322,1.602,1,0,0.2253,0,0.0058
0.2892,0.1646,6.4037,3.8298,1,0,0.2524,0,0.0934
0,0.1049,6.7366,3.0093,1,0,0.2559,0,0.0845
0,0.1208,6.9041,1.4899,1,0,0.1979,0,0.0753
0,0.1052,7.2065,1.7699,1,0,0.0964,0,0.1019
0.0013,0.1585,3.5899,0.9825,1,0,-0.0098,0,0.3343
0,0.0641,3.2309,0.6776,1,0,0.0784,0,0.1638
0,0.1117,3.6306,0.8525,1,0,0.3124,0,0.2166
0,0.0353,3.1078,0.4911,1,0,-0.066,0,0.2346
0.3166,0.0763,4.0648,1.16,1,0,0.3047,0,0.0107
0.4524,0.0983,4.6227,0.1751,1,0,0.2298,0,0.1787
0,0.1634,5.2518,4.7134,1,0,0.6192,0,0.7071
0,0.1651,5.9365,7.0725,1,0,0.5231,0,0.6614
0,0.1748,6.5048,8.4812,1,0,0.4174,0,0.6198
0,0.2135,6.9957,6.1718,1,0,0.8007,0,0.5752
0,0.0114,5.9882,1.9138,1,0,0.2998,0,0.4075
0,0.0781,6.475,2.3589,0,0,0.1685,0,0.584
0.4707,0.0319,2.2082,1.2759,0,0,0.1859,0,0.031
0.2843,0.0215,3.0009,1.0653,0,0,0.1616,0,0.0285
0.0182,0.0253,5.3717,2.3094,0,0,0.3123,0,0.0312
0.1437,0.095,3.7428,1.2829,0,0,0.0703,0,0.0158
0.0111,0.6394,5.4467,6.2969,1,0,0.6738,0,0.6901
0.007,0.5222,4.3413,8.9297,1,0,0.014,0,0.5827
0,0.6394,4.9918,4.6419,1,0,1.035,0,0.4806
0.0149,0.1184,5.6231,1.6601,1,0,0.0724,0,0.1009
0.2159,0.0572,6.5411,3.3404,1,0,-0.0905,0,0.035
0.259,0.0142,6.3543,2.6583,1,0,-0.1352,0,0.0136
0.505,0.1118,5.6799,2.7678,1,0,0.4312,0,0.145
0.2432,0.0708,5.8069,1.4507,1,0,-0.1174,0,0.132
0.0223,0.0357,6.4318,2.3379,1,0,0.0472,0,0.0093
0,0.1918,8.6211,4.9967,1,0,0.1603,0,0.2048
0.0015,0.1536,6.3124,2.8819,1,0,-0.1175,0,0.4241
0.0025,0.251,5.9079,8.3349,1,0,1.6444,0,0.6436
0.2042,0.0058,3.5283,0.9811,0,0,-0.0476,0,0.0493
0.1503,0.0089,4.6967,1.5141,0,0,0.2441,0,0.0336
0.1518,0.0218,3.2079,1.1984,0,0,0.0327,0,0.0831
0.1568,0.0193,3.8802,2.1192,0,0,0.0329,0,0.0491
0.157,0.005,2.9339,0.7311,0,0,-0.0082,0,0.0338
0,0.031,3.7113,1.7585,0,0,0.198,0,0.1769
0,0.0294,3.5225,1.1626,0,0,0.5033,0,0.2621
0.0144,0.0292,4.2373,1.525,0,0,0.053,0,0.1457
0.4951,0.0378,3.3315,2.6795,1,0,0.1247,0,0.0194
0.3443,0.1752,4.4125,4.2137,0,0,0.1543,0,0.0078
0.0353,0.0263,4.5191,2.5444,0,0,0.0909,0,0.0649
0.0253,0.0264,4.9752,2.7196,0,0,0.0728,0,0.1044
0.0302,0.0263,5.194,2.186,0,0,0.2174,0,0.0366
0.2181,0.0078,2.5777,0.9822,0,0,0.0816,0,0.0458
0.1152,0.1596,3.9679,1.3214,1,0,0.1197,0,0.0261
0.1706,0.0437,3.7258,1.0079,1,0,-0.031,0,0.0175
0.1315,0.042,3.9429,1.2021,1,0,-0.0067,0,0.0635
0.1559,0.1861,4.711,2.4485,0,0,0.3348,0,0.1359
0,0.0165,6.0969,4.1304,0,0,-0.3233,0,0.3193
0.1901,0.6352,6.6066,2.6842,1,0,0.5313,0,0.1892
0.0486,0.073,5.448,2.6459,1,0,0.3527,0,0.0025
0.074,0.0095,4.7189,1.0906,1,0,0.3475,0,0.0002
0.021,0.0104,7.311,1.2084,1,0,0.5828,0,0.0268
0.0192,0.0106,7.4871,1.0994,1,0,-0.0386,0,0.0435
0,0.2328,5.2313,2.4426,1,0,0.0093,0,0.0613
0,0.2154,7.5376,7.5574,1,0,0.3208,0,0.2876
0,0.2717,5.8286,2.4731,1,0,0.349,0,0.3928
0.0643,0.1705,3.3294,1.5975,0,0,0.0785,0,0.001
0.2173,0.0148,2.438,0.5095,0,0,0.0192,0,0.0242
0.0229,0.092,4.3699,1.2143,1,0,0.724,0,0.3827
0.0539,0.3371,6.9181,4.5858,1,0,0.4129,0,0.2554
0.6815,0.0698,6.1091,7.1315,1,0,0.0244,0,0.0424
0.411,0.0962,7.5808,3.9198,1,0,0.0958,0,0.0448
0,0.6394,5.6945,5.6359,1,0,0.6474,0,0.7071
0,0.4277,5.9688,5.6342,1,0,0.3656,0,0.7071
0.0881,0.0395,7.026,1.3631,1,0,0.1573,0,0.103
0,0.1373,4.7845,4.0976,0,0,0.1626,0,0.4703
0,0.2522,4.0269,1.3912,1,0,0.2524,0,0.3922
0.0479,0.0975,5.2003,3.0596,1,0,0.0494,0,0.3319
0.0231,0.1258,5.5749,2.8276,1,0,0.1989,0,0.4203
0.1168,0.1088,4.8831,0.3373,1,0,0.2412,0,0.0124
0.0993,0.1779,8.1438,4.2973,1,0,0.1408,0,0.0225
0.0748,0.0415,7.6393,1.3046,1,0,-0.1551,0,0.0591
0.296,0.1492,2.7295,0.9649,0,0,0.0283,0,0.0002
0.0001,0.0639,6.6551,2.6165,1,0,0.0349,0,0.5288
0.1282,0.217,7.1739,3.2233,1,0,0.178,0,0.0186
0.1042,0.1981,5.4852,1.6023,0,0,0.9013,0,0.0118
0.3271,0.0695,7.0135,3.8555,1,0,0.1845,0,0.3626
0.0525,0.0131,2.9337,1.2592,0,0,0.1366,0,0.0796
0.0693,0.0111,2.4657,0.7852,0,0,0.1086,0,0.0336
0.0933,0.015,2.8031,0.9052,0,0,0.1451,0,0.0549
0.0134,0.0179,4.5243,1.0859,0,0,0.2066,0,0.033
0.175,0.0038,2.7773,0.5833,0,1,-0.0206,0,0.0144
0.2395,0.0107,3.0765,1.0092,0,0,-0.0888,0,0.0892
0,0.0704,5.3588,2.6145,1,0,-0.0678,0,0.2717
0,0.1171,4.9867,1.6473,1,0,0.0143,0,0.3416
0,0.0201,4.1468,1.2968,0,0,0.0608,0,0.0322
0.0384,0.029,5.03,2.8175,0,0,0.0468,0,0.0516
0.019,0.032,5.4113,3.2839,0,0,0.2545,0,0.0395
0.0139,0.3136,4.3151,4.0616,1,0,0.2705,0,0.0671
0.0064,0.3994,4.6003,3.9383,1,0,0.274,0,0.0371
0.5182,0.0577,3.682,1.4688,1,0,0.0762,0,0.0021
0.4471,0.0038,4.0195,1.5404,1,0,0.0464,0,0.0118
0.348,0.1327,4.9837,2.4393,1,0,0.0857,0,0.0076
0.008,0.0084,8.8011,2.7137,1,0,0.114,0,0.0342
0.0064,0.0067,8.7182,2.0394,1,0,0.1309,0,0.0205
0.0125,0.0038,8.3777,0.9788,1,0,0.0342,0,0.0277
0.012,0.0061,8.6708,1.1179,1,0,0.0622,0,0.0308
0.0001,0.3354,7.4709,3.292,1,0,0.3019,0,0.2594
0.3815,0.4327,4.2109,4.2954,1,0,0.8527,0,0.0641
0.5577,0.3069,2.3538,1.1475,1,0,1.6444,0,0.0934
0.004,0.4013,3.5298,4.1416,1,0,0.2026,0,0.0183
0.0034,0.017,2.3466,1.5465,0,1,-0.0326,0,0.0426
0.1729,0.0924,8.1812,1.4875,1,0,0.193,0,0.0191
0.1737,0.095,8.4826,2.0101,1,0,-0.0027,0,0.0329
0.1583,0.0038,8.2134,1.5451,1,0,-0.2089,0,0.0912
0.1635,0.009,2.6654,0.8382,0,0,0.1185,0,0.0473
0.21,0.0097,2.9987,1.1539,0,0,-0.0899,0,0.0857
0.1862,0.0094,6.8137,1.1792,0,0,0.0592,0,0.0133
0,0.0466,4.675,1.1937,1,0,-0.0686,0,0.2773
0,0.1431,5.1956,1.6787,1,0,-0.2563,0,0.494
0,0.1566,5.2225,1.494,1,0,-0.032,0,0.5534
0.3051,0.0855,5.7962,1.2369,1,0,0.0954,0,0.0082
0.5381,0.1126,6.7974,16.2844,1,0,0.1438,0,0.0184
0.4502,0.0628,6.1838,5.4134,1,0,-0.3036,0,0.0091
0.045,0.0254,5.3764,2.3144,0,0,0.2382,0,0.0581
0,0.1289,7.2912,16.2844,1,0,0.4555,0,0.7071
0,0.1634,7.7699,7.06,1,0,0.2256,0,0.3658
0,0.1141,5.2931,4.4616,1,0,0.2928,0,0.6443
0.5687,0.1646,9.8062,0.1751,1,0,0.3149,0,0.5477
0.0355,0.0095,3.6944,0.9006,0,0,0.1173,0,0.0316
0.1112,0.0182,6.2503,2.3569,0,0,-0.0357,0,0.0331
0.1762,0.0738,3.357,0.7521,1,0,0.0361,0,0.2888
0.2814,0.1313,4.7974,1.2344,1,0,0.0986,0,0.4669
0.1315,0.1033,3.148,1.0113,1,0,0.0319,0,0.0512
0.1289,0.1954,5.4097,3.9631,0,0,0.2643,0,0.197
0,0.4462,4.9213,3.6788,1,0,0.3839,0,0.5464
0.2637,0.209,5.6245,3.3086,1,0,0.4486,0,0.0331
0.5788,0.087,4.8059,0.9791,0,0,0.0993,0,0.0439
0.5158,0.0505,3.3129,0.1751,0,0,0.035,0,0.0528
0.2115,0.2253,7.507,2.3571,1,0,0.1324,0,0.1016
0.1067,0.1347,8.2943,2.3876,1,0,0.2475,0,0.1285
0.3288,0.0399,2.803,0.1751,1,0,-0.0716,0,0.0498
0.0339,0.1728,5.4149,1.3151,1,0,0.0502,0,0.0724
0,0.1084,6.8312,2.0496,1,0,0.0285,0,0.0413
0.4567,0.1651,5.3747,5.4176,1,0,0.2366,0,0.007
0.4058,0.0853,6.0548,2.9214,1,0,0.0545,0,0.0045
0.0302,0.017,3.6765,1.5058,0,0,0.1457,0,0.0536
0.0785,0.0299,3.9566,0.5605,1,0,0.2286,0,0.0177
0.0003,0.0897,5.027,2.0789,1,0,0.0847,0,0.3233
0.0635,0.0645,5.5868,2.7913,1,0,-0.0905,0,0.3878
0.1817,0.0249,4.2447,1.5839,0,0,0.2802,0,0.0295
0.4932,0.1207,3.9585,1.767,1,0,-0.0769,0,0.0123
0.0475,0.2512,5.6829,3.9882,1,0,0.1921,0,0.1765
0,0.2929,5.5497,4.0956,1,0,0.2832,0,0.3993
0.0097,0.0157,2.1345,0.815,0,0,-0.0209,0,0.1261
0.2072,0.1275,6.6859,3.5388,1,0,0.2548,0,0.0785
0.2554,0.098,6.5929,2.3046,1,0,0.4114,1,0.0187
0.0501,0.0553,4.446,12.6383,0,0,0.081,0,0.137
0.2781,0.2282,4.9068,2.3801,0,0,0.2457,0,0.062
0.0428,0.0122,2.8313,0.656,0,0,0.0741,0,0.0504
0.016,0.1437,5.9518,3.3667,1,0,0.1314,0,0.4884
0.3794,0.1496,6.5174,2.9929,1,0,0.7435,0,0.2866
0.0409,0.0135,3.7628,1.7985,0,0,-0.0253,0,0.0427
0.5017,0.0262,6.69,1.2918,1,0,0.1229,0,0.0362
0.1548,0.0104,4.0535,1.2347,0,0,-0.0349,0,0.0222
0.0057,0.0247,5.964,1.5313,0,0,-0.014,0,0.0747
0.1973,0.0841,4.8039,2.7341,1,0,0.2218,0,0.0254
0.2,0.0672,5.0016,2.9174,1,0,0.1892,0,0.0594
0.1999,0.0407,4.0942,0.8247,1,0,0.14,0,0.0433
0.0008,0.0999,7.5786,1.9947,1,0,0.0619,0,0.0476
0.0198,0.0158,4.565,1.6967,0,0,0.0178,0,0.036
0.0167,0.0263,5.2025,2.4923,0,0,0.0753,0,0.0243
